PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus
11070,08/14/2008 14:02:00,1309,08/14/2008 13:27:05,11,2,,,books,reference,desert,island,,09/18/2011 21:58:02,not constructive
11085,08/14/2008 14:11:42,166,08/02/2008 21:28:38,51,2,,,perl,,,,,,open
11112,08/14/2008 14:30:17,1175,08/13/2008 10:21:54,41,7,,,wiki,iphone,mobile-web,,,,open
11199,08/14/2008 15:25:44,299,08/04/2008 13:31:09,173,16,,,.net,dependency,,,,,open
11248,08/14/2008 15:59:25,1145,08/12/2008 19:03:34,31,2,,,trialware,,,,,,open
11263,08/14/2008 16:09:55,1192,08/13/2008 12:17:17,1,4,,,gui,designpatterns,,,,,open
11275,08/14/2008 16:19:49,1154,08/12/2008 23:39:07,94,15,,,exchange,outlook,,,,,open
11341,08/14/2008 17:06:46,1104,08/12/2008 12:02:17,41,6,,,java,pdf,webobjects,,,,open
11345,08/14/2008 17:09:43,64,08/01/2008 14:27:12,4,4,,,c#,xml,namespace,xpath,,,open
11350,08/14/2008 17:15:08,25,08/01/2008 12:15:23,491,42,,,interview-questions,joeltest,,,,,open
11462,08/14/2008 18:30:01,730,08/08/2008 12:40:04,6,9,,,sharepoint,automation,mediawiki,sharepointwiki,,,open
11500,08/14/2008 18:52:54,149,08/02/2008 15:03:56,167,16,,,asp.net,ajax.net,ajax,performance,optimization,,open
11532,08/14/2008 19:08:21,1142,08/12/2008 18:52:53,39,2,,,php,,,,,,open
11585,08/14/2008 19:39:32,383,08/05/2008 10:46:37,1759,200,,,asp.net,csharp,outputcache,,,,open
11612,08/14/2008 19:51:52,1014,08/11/2008 13:25:25,1,0,,,email,wiki,mime,wiki-engine,,,open
11699,08/14/2008 21:04:11,580,08/06/2008 22:30:28,158,20,,,windows-vista,efs,,,,,open
11737,08/14/2008 22:30:50,1144,08/12/2008 19:00:54,17,4,,,.net,,,,,,open
11764,08/14/2008 23:15:59,1380,08/14/2008 23:07:58,1,0,,,iis,publish,,,,,open
11767,08/14/2008 23:18:52,234,08/03/2008 20:25:38,1077,100,,,c#,.net,,,,,open
11804,08/15/2008 00:08:15,493,08/06/2008 10:25:05,1423,115,,,c#,.net,webservices,,,,open
11809,08/15/2008 00:12:20,362,08/05/2008 04:38:30,42,1,,,css,indent,hanging,span,,,open
11831,08/15/2008 00:39:01,1366,08/14/2008 18:30:52,30,2,,,language-agnostic,designpatterns,singleton,,,,open
11854,08/15/2008 01:00:47,1256,08/13/2008 23:17:37,16,5,,,inheritance,polymorphism,oop,,,,open
11857,08/15/2008 01:05:30,1117,08/12/2008 13:27:15,51,9,,,visual-studio-team-system,svn,fogbugz,warehouse,cruisecontrol.net,,open
11903,08/15/2008 02:29:50,257,08/04/2008 07:30:01,313,30,,,openid,,,,,,open
11919,08/15/2008 03:05:13,1392,08/15/2008 03:01:55,1,0,,,php,mysql,iis7,,,,open
12008,08/15/2008 06:06:13,298,08/04/2008 13:29:28,17,4,,,architecture,system-integration,,,,,open
12023,08/15/2008 06:28:20,322,08/04/2008 16:38:52,267,16,,,opensource,,,,,,open
12045,08/15/2008 07:02:45,276,08/04/2008 10:44:14,1,1,,,unittesting,c#,.net,timer,,,open
12141,08/15/2008 11:13:53,990,08/11/2008 12:18:08,11,1,,,database,production,easeatwork,,,,open
12294,08/15/2008 14:32:52,1311,08/14/2008 13:43:09,35,13,,,timeline,charts,,,,,open
12368,08/15/2008 15:26:41,1271,08/14/2008 09:09:52,8,1,,,.net,class,dispose,,,,open
12385,08/15/2008 15:34:20,93,08/01/2008 18:23:58,233,9,,,.net,silverlight,dependencyproperties,,,,open
12482,08/15/2008 17:08:19,702,08/08/2008 01:31:17,3,2,,,msbuild,cruisecontrol.net,clickonce,publish,,,open
12533,08/15/2008 17:47:28,1219,08/13/2008 13:44:47,261,27,,,mssql,,,,,,open
12565,08/15/2008 18:09:52,1470,08/15/2008 18:09:52,1,0,,,ruby,syntax,,,,,open
12612,08/15/2008 19:11:31,1470,08/15/2008 18:09:52,16,1,,,permissions,acl,,,,,open
12647,08/15/2008 19:43:15,872,08/09/2008 23:52:40,2361,178,,,perl,number,,,,,open
12671,08/15/2008 20:01:23,1373,08/14/2008 21:13:46,41,3,,,c#,asp.net,ajax,,,,open
12692,08/15/2008 20:17:49,1050,08/11/2008 21:06:09,11,3,,,asp.net,ironpython,,,,,open
12702,08/15/2008 20:26:01,940,08/10/2008 19:58:38,75,4,,,.net,webservices,wcf,datatable,,,open
12709,08/15/2008 20:33:33,1414,08/15/2008 15:07:31,21,6,,,vb,vb.net,xml,xmlnodelist,xmldocument,,open
12890,08/15/2008 23:36:30,1430,08/15/2008 15:29:36,1,1,,,database,mysql,,,,,open
12896,08/15/2008 23:50:17,314,08/04/2008 15:25:23,83,3,,,php,email,,,,,open
13000,08/16/2008 05:05:09,103,08/01/2008 22:31:22,120,8,,,php,,,,,,open
13055,08/16/2008 08:34:25,905,08/10/2008 09:37:14,1071,97,,,language-agnostic,boxing,unboxing,,,,open
13060,08/16/2008 08:46:16,905,08/10/2008 09:37:14,1081,98,,,c#,.net,,,,,open
13128,08/16/2008 13:46:01,1536,08/16/2008 13:15:45,1,0,,,cc++,combine,.a,.lib,,,open
13153,08/16/2008 14:45:18,722,08/08/2008 11:37:05,318,25,,,arts,,,,,,open
13224,08/16/2008 16:42:27,1130097,08/16/2008 14:58:30,6,3,,,mobile,mobile-web,,,,,open
13348,08/16/2008 20:39:26,1581,08/16/2008 20:39:26,1,0,,,database,databases,,,,,open
13362,08/16/2008 21:04:17,1384,08/14/2008 23:34:44,1,0,,,javascript,html,css,ajax,div,,open
13430,08/17/2008 00:37:17,1233,08/13/2008 15:07:10,21,4,,,cruisecontrol.net,iis7,,,,,open
13561,08/17/2008 08:25:46,481,08/06/2008 08:40:41,41,6,,,asp.net-mvc,usercontrols,,,,,open
13578,08/17/2008 10:22:25,1596,08/17/2008 09:24:01,1,0,,,windows,,,,,,open
13620,08/17/2008 13:19:32,314,08/04/2008 15:25:23,90,5,,,php,optimization,performance,,,,open
13647,08/17/2008 14:16:50,33,08/01/2008 12:32:10,292,26,,,php,c#,,,,,open
13699,08/17/2008 16:12:14,381,08/05/2008 10:39:26,806,15,,,c++,unittesting,framework,recommendation,,,open
13725,08/17/2008 17:01:45,1043,08/11/2008 18:08:32,320,33,,,objectivec,cocoa,,,,,open
13832,08/17/2008 18:52:13,1638,08/17/2008 17:58:57,1,1,,,nant,vb,,,,,open
13857,08/17/2008 19:14:30,1649,08/17/2008 18:50:40,1,0,,,python,closures,,,,,open
13963,08/17/2008 22:02:31,61,08/01/2008 14:21:00,502,44,,,c#,fileparse,,,,,open
14029,08/17/2008 23:59:38,369,08/05/2008 08:33:43,125,15,,,c#,listview,.net,,,,open
14087,08/18/2008 01:44:57,1599,08/17/2008 13:39:55,1,0,,,gamedevelopment,unittest,,,,,open
14126,08/18/2008 03:15:35,1630,08/17/2008 17:03:19,1,0,,,c++,boost,graphs,,,,open
14135,08/18/2008 03:33:13,1599,08/17/2008 13:39:55,6,3,,,subversion,ftp,,,,,open
14155,08/18/2008 04:03:04,1632,08/17/2008 17:09:25,11,1,,,texteditor,windows,,,,07/10/2011 23:05:51,not constructive
14241,08/18/2008 06:06:38,1659,08/17/2008 20:20:20,33,14,,,ado.net,.net,connectionstring,syntax,,,open
14264,08/18/2008 07:00:21,1630,08/17/2008 17:03:19,79,5,,,opengl,visual-c++,glut,,,,open
14271,08/18/2008 07:20:19,1630,08/17/2008 17:03:19,79,6,,,c++,boost,warnings,,,,open
14278,08/18/2008 07:34:56,1534,08/16/2008 12:20:49,61,6,,,.net,windows,plugins,,,,open
14293,08/18/2008 07:52:43,501,08/06/2008 12:11:33,136,10,,,fogbugz,unhappy,evaluation,,,08/11/2011 13:53:18,not constructive
14300,08/18/2008 08:00:15,887,08/10/2008 07:50:30,213,9,,,powershell,,,,,,open
14308,08/18/2008 08:08:39,914,08/10/2008 10:32:48,9,7,,,versioning,version-control,filemanagement,,,,open
14310,08/18/2008 08:09:10,1630,08/17/2008 17:03:19,89,9,,,opengl,textures,,,,,open
14330,08/18/2008 08:27:32,1630,08/17/2008 17:03:19,104,11,,,colors,rgb,monochrome,,,,open
14358,08/18/2008 09:10:54,1630,08/17/2008 17:03:19,188,15,,,opengl,variables,state,cg,,,open
14359,08/18/2008 09:10:56,1111,08/12/2008 12:40:23,3,1,,,c#,.net,plugins,assembly,dynamics,,open
14435,08/18/2008 10:40:52,1703,08/18/2008 05:41:49,8,4,,,design,editor,classdesigner,,,,open
14491,08/18/2008 12:04:06,1743,08/18/2008 12:04:06,1,0,,,c++,mfc,vc,,,,open
14497,08/18/2008 12:10:52,631,08/07/2008 12:14:37,41,10,,,unittesting,windows-mobile,compactframework,nunit,,,open
14527,08/18/2008 12:35:42,274,08/04/2008 10:43:23,117,13,,,xslt,,,,,,open
14569,08/18/2008 13:20:32,1693,08/18/2008 02:25:37,24,3,,,opensource,business,licensing,,,09/19/2011 12:14:01,not constructive
14570,08/18/2008 13:21:45,1013,08/11/2008 13:24:18,48,5,,,asp.net,database,performance,,,,open
14588,08/18/2008 13:30:21,1492,08/15/2008 21:46:00,11,2,,,svn,cvs,version,control,system,,open
14617,08/18/2008 13:43:48,1769,08/18/2008 13:35:40,1,0,,,java,ftp,security,sftp,,,open
14618,08/18/2008 13:44:23,1077,08/12/2008 10:34:56,11,2,,,winforms,combobox,,,,,open
14627,08/18/2008 13:48:57,1414,08/15/2008 15:07:31,31,6,,,mail,email,spam,e-mail,,,open
14717,08/18/2008 14:39:51,1212,08/13/2008 13:17:40,36,2,,,mssql,performance,,,,,open
14791,08/18/2008 15:23:33,730,08/08/2008 12:40:04,51,13,,,web-page,shtml,inclue-file,,,,open
14823,08/18/2008 15:53:49,1247,08/13/2008 18:48:08,31,2,,,ruby,ruby-on-rails,enterprise,,,,open
14967,08/18/2008 17:35:38,1816,08/18/2008 17:35:38,1,0,,,c#,standards,,,,,open
15024,08/18/2008 18:17:49,1795,08/18/2008 15:35:22,1,2,,,joeltest,dailybuilds,sourcecontrol,bugtracking,,,open
15034,08/18/2008 18:25:13,1365,08/14/2008 18:28:56,1,2,,,visual-studio,outofmemoryexception,,,,,open
15053,08/18/2008 18:35:22,1533,08/16/2008 12:20:13,1,0,,,sharepoint,workflows,,,,,open
15087,08/18/2008 19:00:52,1749,08/18/2008 12:17:04,1,0,,,sql-server,microsoftaccess,,,,,open
15133,08/18/2008 19:49:40,942,08/10/2008 21:10:34,146,14,,,visual-studio,visualstudioextensibility,localization,winforms,,,open
15142,08/18/2008 19:54:39,1463,08/15/2008 17:26:44,83,9,,,c#,sql-server,sql,storedprocedures,,,open
15310,08/18/2008 22:19:16,1644,08/17/2008 18:23:42,21,3,,,reporting-services,sqlreportingservices,,,,,open
15349,08/18/2008 23:05:04,1043,08/11/2008 18:08:32,380,37,,,scripting,datadriven,,,,,open
15366,08/18/2008 23:18:02,305,08/04/2008 14:04:19,354,26,,,php,ajax,authentication,,,,open
15373,08/18/2008 23:27:11,1693,08/18/2008 02:25:37,65,3,,,nontechnical,,,,,01/09/2012 16:44:01,not constructive
15423,08/19/2008 00:21:12,883,08/10/2008 07:32:41,11,1,,,windows,batch-file,icon,,,,open
15496,08/19/2008 01:36:03,486,08/06/2008 09:19:11,270,29,,,java,,,,,,open
15513,08/19/2008 01:51:44,1767,08/18/2008 13:29:17,1,0,,,asp.net,performance,,,,,open
15636,08/19/2008 03:16:32,1632,08/17/2008 17:09:25,67,8,,,svn,git,sourcecontrol,,,,open
15649,08/19/2008 03:31:27,1659,08/17/2008 20:20:20,344,44,,,java,performance,ide,designpatterns,text-processing,,open
15656,08/19/2008 03:39:09,1580,08/16/2008 20:34:26,1,1,,,mssql,reporting-services,,,,,open
15734,08/19/2008 05:01:52,1890,08/19/2008 05:01:52,1,0,,,c#,api,google,analytics,,,open
15747,08/19/2008 05:17:05,1588,08/17/2008 01:05:22,11,2,,,language-agnostic,language,,,,10/26/2011 12:35:58,not constructive
15784,08/19/2008 06:06:42,718,08/08/2008 07:07:38,527,25,,,visual-studio,add-in,,,,,open
15805,08/19/2008 06:36:13,1596,08/17/2008 09:24:01,13,0,,,windows-vista,,,,,,open
15838,08/19/2008 07:28:31,381,08/05/2008 10:39:26,953,17,,,c,perfornance,optimization,algorithm,,,open
15900,08/19/2008 08:46:08,1122,08/12/2008 14:00:43,261,27,,,.net-3.5,asp.net-mvc,graphics,diagram,,,open
15917,08/19/2008 09:24:08,1122,08/12/2008 14:00:43,261,27,,,nhibernate,sql-server,data,audit,,,open
16097,08/19/2008 12:48:21,1353,08/14/2008 17:39:48,7,8,,,version-control,cvs,,,,,open
16100,08/19/2008 12:51:55,203,08/03/2008 13:26:47,105,5,,,c#,,,,,,open
16167,08/19/2008 13:39:29,1830,08/18/2008 18:49:16,51,7,,,c++,visual-studio,refactoring,,,,open
16199,08/19/2008 13:57:33,1491425,08/13/2008 13:49:51,1,0,,,c#,asp.net,javascript,gui,,02/04/2012 14:53:57,not constructive
16248,08/19/2008 14:19:06,1169,08/13/2008 09:39:24,105,10,,,testing,subversion,debugging,version,revision,,open
16298,08/19/2008 14:42:29,117,08/02/2008 05:54:20,546,25,,,dns,cname,webhosting,,,06/20/2012 14:43:22,off topic
16330,08/19/2008 14:53:06,1946,08/19/2008 14:53:06,1,0,,,mvc,asp.net-mvc,,,,,open
16340,08/19/2008 14:55:33,1948,08/19/2008 14:55:33,1,0,,,c#,hash,,,,,open
16403,08/19/2008 15:27:31,1948,08/19/2008 14:55:33,1,0,,,html,,,,,08/01/2012 16:20:19,not constructive
16432,08/19/2008 15:46:53,920,08/10/2008 12:52:43,1,1,,,string,c#,codingstyle,religion,,,open
16443,08/19/2008 15:51:34,1936,08/19/2008 14:32:48,1,1,,,vb.net,vs2005,,,,,open
16447,08/19/2008 15:53:19,1311,08/14/2008 13:43:09,151,19,,,sql,asp,vbscript,sybase,,,open
16451,08/19/2008 15:54:59,1958,08/19/2008 15:28:47,1,0,,,.net,java,ws-security,wse,axis2,,open
16483,08/19/2008 16:07:50,164,08/02/2008 20:59:47,253,9,,,http,firefox,webdevelopment,,,,open
16568,08/19/2008 17:13:11,1944,08/19/2008 14:49:14,18,0,,,sql,database,,,,,open
16615,08/19/2008 17:44:27,1849,08/18/2008 21:46:57,6,3,,,windows,notifications,,,,,open
16660,08/19/2008 18:15:29,1194,08/13/2008 12:27:52,33,5,,,reporting-services,,,,,,open
16829,08/19/2008 20:01:30,2017,08/19/2008 20:01:30,1,0,,,version-control,,,,,,open
16832,08/19/2008 20:06:55,1185,08/13/2008 12:02:03,435,48,,,sourcecontrol,,,,,,open
16833,08/19/2008 20:07:43,1786,08/18/2008 14:52:43,21,4,,,c#,gzip,,,,,open
16891,08/19/2008 20:32:42,1789,08/18/2008 15:06:40,1,0,,,vs2008,ide,,,,,open
16897,08/19/2008 20:34:13,2015,08/19/2008 19:42:43,1,2,,,delphi,com,,,,,open
16918,08/19/2008 20:44:48,2018,08/19/2008 20:14:45,1,4,,,functionalprogramming,haskell,,,,05/01/2012 23:08:09,not constructive
17098,08/19/2008 22:26:12,1851,08/18/2008 21:56:51,1,0,,,.net,asp.net,wcf,authentication,membership,,open
17140,08/19/2008 22:53:47,432,08/05/2008 17:18:46,780,40,,,c,api,process,,,,open
17170,08/19/2008 23:09:54,1560,08/16/2008 17:17:39,1,1,,,c#,.net,,,,,open
17274,08/20/2008 01:02:55,1110,08/12/2008 12:33:05,1,0,,,personal-website,newbies,,,,,open
17352,08/20/2008 02:40:40,803,08/09/2008 02:52:45,149,9,,,opengl,,,,,,open
17370,08/20/2008 03:19:34,1630,08/17/2008 17:03:19,354,34,,,opengl,extension,glew,,,,open
17387,08/20/2008 03:39:30,209,08/03/2008 13:54:19,53,5,,,c#,.net,asp.net,blogs,,,open
17533,08/20/2008 07:50:29,1147,08/12/2008 19:29:43,38,5,,,c#,.net,windows-vista,uac,,,open
17561,08/20/2008 08:09:38,1762,08/18/2008 13:12:06,8,3,,,web,development,softwaretools,browsers,,,open
17645,08/20/2008 09:18:44,86,08/01/2008 16:45:58,207,23,,,unix,windows,,,,,open
17717,08/20/2008 10:40:38,1693,08/18/2008 02:25:37,196,6,,,mysql,postgresql,migrating,database,,01/31/2012 16:13:40,not constructive
17772,08/20/2008 11:34:06,905,08/10/2008 09:37:14,2083,154,,,c#,.net,reflection,attributes,enums,,open
17893,08/20/2008 13:07:25,745,08/08/2008 13:47:26,192,15,,,python,command-line,packaging,,,,open
17906,08/20/2008 13:13:16,2122,08/20/2008 13:13:16,1,0,,,wpf,,,,,,open
17922,08/20/2008 13:19:34,1853,08/18/2008 22:03:57,33,5,,,winforms,.net,control,gui,,,open
17947,08/20/2008 13:28:57,673,08/07/2008 16:33:05,392,38,,,c#,voip,,,,,open
17975,08/20/2008 13:42:38,1130097,08/16/2008 14:58:30,43,6,,,generation,,,,,06/12/2012 11:47:20,not constructive
17984,08/20/2008 13:45:48,1185,08/13/2008 12:02:03,486,48,,,visual-studio,svn,vs2005,proxy,ankhsvn,,open
18075,08/20/2008 14:18:10,292,08/04/2008 13:14:31,367,14,,,sql-server,oracle,query,toad,,,open
18104,08/20/2008 14:29:51,1311,08/14/2008 13:43:09,263,26,,,sql,debugging,free,storedprocedures,,,open
18199,08/20/2008 15:15:25,2059,08/20/2008 02:45:33,1,1,,,sql-server,data,script,generate,,,open
18292,08/20/2008 16:13:39,1946,08/19/2008 14:53:06,21,0,,,deployment,ssh,,,,08/17/2011 03:10:20,off topic
18348,08/20/2008 16:44:04,1456,08/15/2008 17:03:51,1,0,,,.net,wcf,,,,,open
18389,08/20/2008 17:22:36,1776,08/18/2008 14:21:43,161,15,,,project-management,agile,scrum,prince2,,,open
18407,08/20/2008 17:37:16,392,08/05/2008 12:29:07,401,26,,,c#,logic,boolean-logic,,,,open
18421,08/20/2008 17:42:21,229,08/03/2008 18:25:54,98,4,,,c#,visual-studio,mvc,.net-2.0,,,open
18448,08/20/2008 17:55:34,1256645,08/18/2008 18:27:16,1,0,,,web-service,encyption,security,c#,,,open
18450,08/20/2008 17:57:44,2018,08/19/2008 20:14:45,84,21,,,.net,opensource,mono,,,,open
18642,08/20/2008 19:30:57,2134,08/20/2008 13:58:24,13,0,,,languages,codingstyle,code-reading,,,,open
18675,08/20/2008 19:52:41,1632,08/17/2008 17:09:25,127,10,,,.net,installer,activedirectory,io,,,open
18700,08/20/2008 20:05:22,914,08/10/2008 10:32:48,183,15,,,opensource,licensing,,,,,open
18705,08/20/2008 20:09:45,829,08/09/2008 06:18:18,1,0,,,c#,msprojectserver2003,,,,,open
18719,08/20/2008 20:18:32,1043,08/11/2008 18:08:32,671,45,,,windows-server-2003,build-automation,remote,windows2008,,,open
18765,08/20/2008 20:39:36,2191,08/20/2008 20:39:36,1,0,,,c#,c++,,,,,open
18772,08/20/2008 20:42:04,31505,2008-09-01,374,14,,,sql2005,,,,,,open
18803,08/20/2008 20:53:05,2134,08/20/2008 13:58:24,19,2,,,uml,project-management,diagram,bestpractices,,02/27/2012 03:42:11,not constructive
18869,08/20/2008 21:16:24,1449,08/15/2008 16:25:48,29,3,,,qt,c++,,,,,open
18889,08/20/2008 21:25:07,1975,08/19/2008 16:30:04,21,8,,,nhibernate,sql2008,,,,,open
19003,08/20/2008 22:38:32,1992,08/19/2008 18:04:16,71,8,,,website,openid,,,,07/10/2011 20:40:07,not constructive
19014,08/20/2008 22:44:17,536,08/06/2008 15:30:22,335,12,,,lucene,lucene.net,.net,search,,,open
19089,08/20/2008 23:46:13,233,08/03/2008 20:19:32,305,21,,,sql,sql-server,t-sql,,,,open
19155,08/21/2008 00:38:37,242,08/03/2008 22:55:19,259,23,,,productivity,,,,,,open
19173,08/21/2008 00:56:45,2031,08/19/2008 21:26:01,81,9,,,ajax,json,jsonp,,,,open
19185,08/21/2008 01:15:00,1185,08/13/2008 12:02:03,563,57,,,.net,windows,user-interface,,,,open
19295,08/21/2008 03:36:38,1310,08/14/2008 13:42:16,317,18,,,java,internationalization,,,,,open
19436,08/21/2008 07:13:24,1013,08/11/2008 13:24:18,125,13,,,asp.net,,,,,,open
19454,08/21/2008 07:49:56,832,08/09/2008 06:51:40,991,84,,,c#,xml,serialization,attributes,codingstandards,,open
19461,08/21/2008 08:02:12,1384652,08/01/2008 12:01:23,1145,64,,,javascript,,,,,,open
19611,08/21/2008 10:58:40,1630,08/17/2008 17:03:19,430,41,,,windows,patch,,,,,open
19654,08/21/2008 11:48:03,1951,08/19/2008 15:06:09,362,23,,,php,python,languages,,,,open
19708,08/21/2008 12:22:44,497,08/06/2008 11:31:57,1,2,,,php,inode,,,,,open
19746,08/21/2008 12:37:23,909,08/10/2008 09:56:57,61,8,,,c#,mvc,plugins,,,,open
19756,08/21/2008 12:45:05,726,08/08/2008 12:04:53,249,14,,,database-design,diagram,entity-relationship,,,,open
19766,08/21/2008 12:49:12,1827,08/18/2008 18:43:12,1,0,,,java,swing,,,,,open
19773,08/21/2008 12:54:18,1100,08/12/2008 11:58:29,38,4,,,memory,internet-explorer-6,leak,,,,open
19790,08/21/2008 13:00:56,1721,08/18/2008 09:58:47,13,2,,,asp.net,gridview,,,,,open
19843,08/21/2008 13:20:05,2275,08/21/2008 12:44:52,1,0,,,c#,generics,static,method,access,,open
19852,08/21/2008 13:23:09,2084,08/20/2008 10:39:15,443,18,,,email,mime,,,,,open
19876,08/21/2008 13:32:42,1753,08/18/2008 12:42:26,11,1,,,training,e-learning,,,,,open
19883,08/21/2008 13:34:43,287,08/04/2008 12:43:38,130,14,,,mercurial,integration,bugtracking,,,,open
19893,08/21/2008 13:35:46,1288,08/14/2008 12:14:17,93,10,,,java,xml,,,,,open
19952,08/21/2008 13:50:35,482,08/06/2008 08:54:09,38,9,,,java,regex,algorithm,reflection,regularexpression,,open
20003,08/21/2008 14:06:44,686,08/07/2008 19:26:04,1,1,,,java,subversion,maven-2,,,,open
20021,08/21/2008 14:10:25,2077,08/20/2008 07:26:21,41,1,,,django,db,subversion,bestpractices,,,open
20054,08/21/2008 14:21:55,1190,08/13/2008 12:15:38,506,42,,,ruby,rails,ror,activerecord,microsoftaccess,,open
20148,08/21/2008 14:50:52,2013,08/19/2008 19:38:30,11,0,,,mysql,myisam,innodb,performance,,,open
20156,08/21/2008 14:55:48,383,08/05/2008 10:46:37,2022,207,,,c#,.net,ordinals,,,,open
20206,08/21/2008 15:16:45,1940,08/19/2008 14:38:08,39,6,,,templates,visio,,,,,open
20309,08/21/2008 15:48:56,1874,08/19/2008 02:05:31,21,4,,,visual-studio,classicasp,teamfoundationserver,,,,open
20327,08/21/2008 15:55:43,42,08/01/2008 13:00:11,650,25,,,sourcecontrol,codereview,codinghorror,,,,open
20346,08/21/2008 15:59:39,1595,08/17/2008 08:00:50,284,13,,,c#,.net,attributes,,,,open
20511,08/21/2008 16:55:17,1574,08/16/2008 19:31:12,43,6,,,tdd,unit-testing,web-application,,,,open
20564,08/21/2008 17:13:40,20,08/01/2008 12:09:11,258,19,,,language-agnostic,,,,,,open
20598,08/21/2008 17:26:23,572,08/06/2008 20:56:54,993,84,,,php,mysql,date,time,timestamp,,open
20684,08/21/2008 18:07:33,689,08/07/2008 20:33:45,29,2,,,linq-to-sql,,,,,,open
20722,08/21/2008 18:30:49,375,08/05/2008 09:55:57,104,4,,,silverlight,internet,browser,ria,,,open
20762,08/21/2008 18:47:49,2029,08/19/2008 21:21:52,16,5,,,xml,,,,,,open
20782,08/21/2008 18:55:15,1360,08/14/2008 18:11:31,29,4,,,msi,methods,action,,,,open
20797,08/21/2008 19:01:28,1048,08/11/2008 19:34:31,40,8,,,array,split,,,,,open
20882,08/21/2008 19:26:48,1946,08/19/2008 14:53:06,86,3,,,netstat,networking,administration,,,,open
20910,08/21/2008 19:34:00,1226,08/13/2008 13:55:55,91,8,,,silverlight,flex,.net,c#,flash,,open
20926,08/21/2008 19:41:07,2078,08/20/2008 08:00:36,43,8,,,html,anchor,tabs,,,,open
20958,08/21/2008 19:50:42,437,08/05/2008 18:13:45,1356,42,,,database,standards,,,,,open
21184,08/21/2008 21:03:39,83,08/01/2008 16:31:56,808,70,,,linq,.net,paging,,,,open
21207,08/21/2008 21:12:01,1562,08/16/2008 17:21:33,1,0,,,java,db4o,,,,,open
21211,08/21/2008 21:13:37,2197,08/20/2008 20:58:04,11,6,,,windows-xp,,,,,,open
21262,08/21/2008 21:46:07,1692,08/18/2008 01:51:48,1,0,,,sql-server-2005,,,,,,open
21353,08/21/2008 22:36:15,708,08/08/2008 06:10:02,333,12,,,sql-server,script,batch-file,,,,open
21448,08/21/2008 23:42:39,2375,08/21/2008 22:37:01,1,0,,,excel,ssis,sql-server,connection-manager,,,open
21558,08/22/2008 01:13:15,1556,08/16/2008 16:41:03,315,11,,,c++,,,,,,open
21564,08/22/2008 01:24:34,156,08/02/2008 17:36:27,143,8,,,unix,shell,sed,,,,open
21589,08/22/2008 01:39:05,1328,08/14/2008 14:38:29,39,3,,,.net,com,,,,,open
21738,08/22/2008 03:43:41,1471,08/15/2008 18:26:14,166,17,,,java,ide,swing,ideas,jvm,,open
21749,08/22/2008 03:51:42,2219,08/21/2008 00:28:05,1,0,,,delphi,,,,,,open
21753,08/22/2008 03:58:10,2418,08/22/2008 03:32:43,1,0,,,vb.net,bits,,,,,open
21908,08/22/2008 06:59:56,181,08/03/2008 03:43:40,1,0,,,printing,internet,,,,,open
21961,08/22/2008 09:06:43,2427,08/22/2008 05:39:54,11,0,,,python,datetime,,,,,open
21987,08/22/2008 09:42:41,2090,08/20/2008 10:46:39,1,0,,,c#,winapi,pinvoke,,,,open
22140,08/22/2008 11:57:53,381,08/05/2008 10:39:26,1236,25,,,unix,apache,http-server,,,,open
